typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","702","SGP","Singapore","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","306","false","8","kg","306","false","306","false","0","false",,"5979.934","5979.934","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","702","SGP","Singapore","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26263","false","8","kg","26263","false","26263","false","0","false",,"297864.931","297864.931","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","579","NOR","Norway","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23096","false","8","kg","23096","false","23096","false","0","false",,"350631.495","350631.495","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","620","PRT","Portugal","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58368","false","8","kg","58368","false","58368","false","0","false",,"880607.501","880607.501","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","276","DEU","Germany","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5296","false","8","kg","5296","false","5296","false","0","false",,"84176.602","84176.602","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13433","false","8","kg","13433","false","13433","false","0","false",,"239527.798","239527.798","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","462","MDV","Maldives","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16169.048","true","-1","N/A","0","false","16169.048","true","0","false",,"188286.318","188286.318","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","458","MYS","Malaysia","458","MYS","Malaysia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76576.717","true","-1","N/A","0","false","76576.717","true","0","false",,"1210501.869","1210501.869","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","682","SAU","Saudi Arabia","682","SAU","Saudi Arabia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","426067.272","true","-1","N/A","0","false","426067.272","true","0","false",,"5622780.849","5622780.849","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","372","IRL","Ireland","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85996.053","true","-1","N/A","0","false","85996.053","true","0","false",,"1614120.664","1614120.664","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","40","AUT","Austria","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11433.014","true","-1","N/A","0","false","11433.014","true","0","false",,"277709.744","277709.744","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","682","SAU","Saudi Arabia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27754.272","true","-1","N/A","0","false","27754.272","true","0","false",,"243513.083","243513.083","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","372","IRL","Ireland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2907689.275","true","-1","N/A","0","false","2907689.275","true","0","false",,"46159293.136","46159293.136","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","X","Export","0","W00","World","372","IRL","Ireland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4754709.718","true","-1","N/A","0","false","4754709.718","true","0","false",,"54194115.849","54194115.849","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","842","USA","USA","528","NLD","Netherlands","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63646.862","true","-1","N/A","0","false","63646.862","true","0","false","1039966.725",,"1039966.725","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","M","Import","380","ITA","Italy","251","FRA","France","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94448.559","true","-1","N/A","0","false","94448.559","true","0","false","1569651.092",,"1569651.092","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","M","Import","380","ITA","Italy","251","FRA","France","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1237565.559","true","-1","N/A","0","false","1237565.559","true","0","false","19793497.538",,"19793497.538","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","M","Import","842","USA","USA","528","NLD","Netherlands","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63646.862","true","-1","N/A","0","false","63646.862","true","0","false","1039966.725",,"1039966.725","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","M","Import","0","W00","World","251","FRA","France","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2705138.185","true","-1","N/A","0","false","2705138.185","true","0","false","48404850.692",,"48404850.692","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","842","USA","USA","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","858739.215","true","-1","N/A","0","false","858739.215","true","0","false","8993530.562",,"8993530.562","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","M","Import","842","USA","USA","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","858739.215","true","-1","N/A","0","false","858739.215","true","0","false","8993530.562",,"8993530.562","6","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","RM","Re-import","826","GBR","United Kingdom","276","DEU","Germany","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","17531.775",,"17531.775","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","RM","Re-import","826","GBR","United Kingdom","842","USA","USA","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","242","false","8","kg","242","false","242","false","0","false","6234.115",,"6234.115","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","RM","Re-import","826","GBR","United Kingdom","372","IRL","Ireland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6741","false","8","kg","6741","false","6741","false","0","false","213048.864",,"213048.864","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","RM","Re-import","826","GBR","United Kingdom","372","IRL","Ireland","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180","false","8","kg","180","false","180","false","0","false","1557.191",,"1557.191","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","RM","Re-import","826","GBR","United Kingdom","56","BEL","Belgium","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4431","false","8","kg","4431","false","4431","false","0","false","37486.294",,"37486.294","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","170","COL","Colombia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19233","false","8","kg","19233","false","19233","false","0","false","162131.13",,"162131.13","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","724","ESP","Spain","233","EST","Estonia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16000","false","8","kg","16000","false","16000","false","0","false","176616.751",,"176616.751","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","604","PER","Peru","604","PER","Peru","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6380935","false","8","kg","6380935","false","6380935","false","0","false","51725288.691",,"51725288.691","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","800","UGA","Uganda","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","0","false","115842.159",,"115842.159","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","218","ECU","Ecuador","170","COL","Colombia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2860","false","8","kg","2860","false","2860","false","0","false","103408.712",,"103408.712","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","68","BOL","Bolivia (Plurinational State of)","68","BOL","Bolivia (Plurinational State of)","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21600","false","8","kg","21600","false","21600","false","0","false","180881.635",,"180881.635","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","388","JAM","Jamaica","388","JAM","Jamaica","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41531","false","8","kg","41531","false","41531","false","0","false","1396389.525",,"1396389.525","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","188","CRI","Costa Rica","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","0","false","153802.032",,"153802.032","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","340","HND","Honduras","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18975","false","8","kg","18975","false","18975","false","0","false","152594.005",,"152594.005","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","170","COL","Colombia","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12997","false","8","kg","12997","false","12997","false","0","false","162705.043",,"162705.043","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","418","LAO","Lao People's Dem. Rep.","764","THA","Thailand","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","222","false","8","kg","222","false","222","false","0","false","2425.418",,"2425.418","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","400","JOR","Jordan","400","JOR","Jordan","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43758","false","8","kg","43758","false","43758","false","0","false","617181.371",,"617181.371","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","604","PER","Peru","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120840","false","8","kg","120840","false","120840","false","0","false","1041046.323",,"1041046.323","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","320","GTM","Guatemala","320","GTM","Guatemala","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1589933","false","8","kg","1589933","false","1589933","false","0","false","14487004.366",,"14487004.366","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","807","MKD","North Macedonia","807","MKD","North Macedonia","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","504","false","8","kg","504","false","504","false","0","false","6096.322",,"6096.322","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","404","KEN","Kenya","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38400","false","8","kg","38400","false","38400","false","0","false","409955.92",,"409955.92","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","100","BGR","Bulgaria","336","VAT","Holy See (Vatican City State)","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6600","false","8","kg","6600","false","6600","false","0","false","85523.76",,"85523.76","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","887","YEM","Yemen","887","YEM","Yemen","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10000","false","8","kg","10000","false","10000","false","0","false","269284.325",,"269284.325","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","608","PHL","Philippines","608","PHL","Philippines","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","10581.942",,"10581.942","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","558","NIC","Nicaragua","170","COL","Colombia","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11760","false","8","kg","11760","false","11760","false","0","false","99947.842",,"99947.842","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","231","ETH","Ethiopia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","0","false","175689.661",,"175689.661","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","392","JPN","Japan","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64","false","8","kg","64","false","64","false","0","false","1450.167",,"1450.167","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","300","GRC","Greece","196","CYP","Cyprus","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1086","false","8","kg","1086","false","1086","false","0","false","21799.335",,"21799.335","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","470","MLT","Malta","470","MLT","Malta","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110","false","8","kg","110","false","110","false","0","false","2529.766",,"2529.766","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","800","UGA","Uganda","800","UGA","Uganda","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1302640","false","8","kg","1302640","false","1302640","false","0","false","7624114.954",,"7624114.954","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","604","PER","Peru","320","GTM","Guatemala","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41400","false","8","kg","41400","false","41400","false","0","false","271725.797",,"271725.797","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","800","UGA","Uganda","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19200","false","8","kg","19200","false","19200","false","0","false","115842.159",,"115842.159","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","703","SVK","Slovakia","703","SVK","Slovakia","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5684","false","8","kg","5684","false","5684","false","0","false","76616.735",,"76616.735","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","300","GRC","Greece","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","209","false","8","kg","209","false","209","false","0","false","5970.57",,"5970.57","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","300","GRC","Greece","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","945","false","8","kg","945","false","945","false","0","false","32400.005",,"32400.005","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","528","NLD","Netherlands","100","BGR","Bulgaria","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","173","false","8","kg","173","false","173","false","0","false","2020.067",,"2020.067","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","360","IDN","Indonesia","710","ZAF","South Africa","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125","false","8","kg","125","false","125","false","0","false","4044.148",,"4044.148","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","222","SLV","El Salvador","344","HKG","China, Hong Kong SAR","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","414","false","8","kg","414","false","414","false","0","false","5452.844",,"5452.844","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","320","GTM","Guatemala","344","HKG","China, Hong Kong SAR","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","360","false","8","kg","360","false","360","false","0","false","5755.185",,"5755.185","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","344","HKG","China, Hong Kong SAR","344","HKG","China, Hong Kong SAR","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1542","false","8","kg","1542","false","1542","false","0","false","41752.515",,"41752.515","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","642","ROU","Romania","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","113","false","8","kg","113","false","113","false","0","false","1608.027",,"1608.027","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","784","ARE","United Arab Emirates","784","ARE","United Arab Emirates","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24625","false","8","kg","24625","false","24625","false","0","false","295711.085",,"295711.085","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","490","S19","Other Asia, nes","490","S19","Other Asia, nes","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166","false","8","kg","166","false","166","false","0","false","11288.296",,"11288.296","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","348","HUN","Hungary","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6819","false","8","kg","6819","false","6819","false","0","false","277743.189",,"277743.189","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","428","LVA","Latvia","440","LTU","Lithuania","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43863","false","8","kg","43863","false","43863","false","0","false","503257.607",,"503257.607","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","340","HND","Honduras","579","NOR","Norway","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1380","false","8","kg","1380","false","1380","false","0","false","21000.672",,"21000.672","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","579","NOR","Norway","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12401","false","8","kg","12401","false","12401","false","0","false","170841.499",,"170841.499","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","404","KEN","Kenya","579","NOR","Norway","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6420","false","8","kg","6420","false","6420","false","0","false","116738.481",,"116738.481","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","620","PRT","Portugal","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2254","false","8","kg","2254","false","2254","false","0","false","95466.236",,"95466.236","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","620","PRT","Portugal","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80","false","8","kg","80","false","80","false","0","false","2046.823",,"2046.823","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","620","PRT","Portugal","620","PRT","Portugal","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","725029","false","8","kg","725029","false","725029","false","0","false","8514960.584",,"8514960.584","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","792","TUR","Türkiye","792","TUR","Türkiye","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9906","false","8","kg","9906","false","9906","false","0","false","114493.664",,"114493.664","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","203","CZE","Czechia","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5171","false","8","kg","5171","false","5171","false","0","false","383844.879",,"383844.879","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","704","VNM","Viet Nam","757","CHE","Switzerland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18423","false","8","kg","18423","false","18423","false","0","false","136873.601",,"136873.601","0","false","true",
